datetime,daily_return
2023-10-09,0.00320810290881602
2023-10-10,0.00750945900491837
2023-10-11,0.01120789571003505
2023-10-12,-0.00218529081928559
2023-10-13,-0.020440199429982042
2023-10-16,0.013115133706077059
2023-10-17,-0.007921631400671019
2023-10-18,-0.0212084860374077
2023-10-19,-0.011376330818100262
2023-10-20,-0.01726472407653883
2023-10-23,0.003697631735545091
2023-10-24,0.01223913383888227
2023-10-25,-0.03520021577686887
2023-10-26,-0.024716535301742427
2023-10-27,0.02441217596162763
2023-10-30,0.010172454538124891
2023-10-31,0.005202273952003169
2023-11-01,0.03243772245034916
2023-11-02,0.014744040375807283
2023-11-03,0.014381992542077962
2023-11-06,0.00584121600316235
2023-11-07,0.012379176197863991
2023-11-08,0.0017489843877250399
2023-11-09,-0.00920456448454451
2023-11-10,0.025422673480213244
2023-11-13,-0.0012340874184735104
2023-11-14,0.023306596610016078
2023-11-15,0.0009554352300921599
2023-11-16,0.011965845478938631
2023-11-17,-0.0005864495630448403
2023-11-20,0.012201902415422908
2023-11-21,-0.00590477089583417
2023-11-22,0.004566837224351481
2023-11-24,-0.00523034123951444
2023-11-27,0.00131496532220208
2023-11-28,0.00665433918563129
2023-11-29,-0.00451048679132896
2023-11-30,-0.01221065613125199
2023-12-01,-0.003993601671991719
2023-12-04,-0.018874875516626772
2023-12-05,0.00904534505216035
2023-12-06,-0.00978247916885785
2023-12-07,0.03255232989291073
2023-12-08,0.00945722311118397
2023-12-11,0.003054769061819889
2023-12-12,0.00304143185601684
2023-12-13,0.01208737773054743
2023-12-14,0.0062203661843165696
2023-12-15,0.00568689836097625
2023-12-18,0.00562216823480591
2023-12-19,0.00918276602853791
2023-12-20,-0.018358442220778655
2023-12-21,0.014386623334924168
2023-12-22,-0.00041743696382327
2023-12-26,0.011787335249959027
2023-12-27,0.0026186769179082398
2023-12-28,-0.00231956252841261
2023-12-29,-0.00469208735264423
